;id;loan_amnt;int_rate;grade;emp_title;emp_length;home_ownership;annual_inc;loan_status
3009;68544872;28000;6.49;A;Chief compliance officer;10;MORTGAGE;125000;Fully Paid
3010;68339388;6525;17.97;D;;;RENT;65000;Charged Off
3011;68484763;6000;13.44;C;metrology rep;6;RENT;35000;Fully Paid
3012;67789903;12000;11.48;B;warehouse lead ;8;RENT;60000;Fully Paid
3013;68323146;4000;12.88;C;Farm Laborer Supervisor;10;MORTGAGE;130000;Fully Paid
3014;68394821;28000;16.59;D;Senior Estimator;10;MORTGAGE;95660;Charged Off
3015;68374670;20000;13.99;C;Senior Online Program Manager;2;RENT;70000;Charged Off
3016;68494787;4000;12.88;C;Ramp Supervisor;10;RENT;80000;Fully Paid
3017;68484719;28000;15.77;D;fitter/foreman;5;MORTGAGE;90000;Charged Off
3018;67989605;8000;7.91;A;;;MORTGAGE;65000;Fully Paid
3019;68474602;16000;11.48;B;Teacher;10;RENT;101000;Fully Paid
3020;68464526;20800;9.8;B;Conductor;2;MORTGAGE;81000;Current
3021;68534846;20000;11.48;B;Global Director;10;OWN;250000;Fully Paid
3022;68414559;30400;10.78;B;Field Eng.;10;RENT;90000;Fully Paid
3023;68434572;15000;11.99;C;Owner;2;RENT;80000;Fully Paid
3024;68414759;12000;5.32;A;Registered Nurse;5;MORTGAGE;65000;Fully Paid
3025;68514749;15000;9.8;B;Sales Engineer;8;MORTGAGE;125000;Fully Paid
3026;67930032;23500;9.17;B;Director of Operations;3;RENT;60000;Current
3027;68434659;30000;9.8;B;Project Manager;0;MORTGAGE;104000;Fully Paid
3028;67377452;21000;10.78;B;Lead Subcontracts Administrator;10;MORTGAGE;130000;Fully Paid
3029;67799827;16000;18.49;D;mailhandler;10;RENT;57000;Fully Paid
3030;67938875;24000;12.88;C;Bridge tender;4;RENT;68000;Fully Paid
3031;68604830;12000;6.49;A;Project Manager;0;RENT;100000;Fully Paid
3032;577926;6475;19.89;E;Office;10;RENT;30000;Fully Paid
3033;68062478;20000;13.44;C;Staff Manufacturing Engineer;3;MORTGAGE;120000;Fully Paid
3034;68424766;14400;9.8;B;Manager;10;RENT;62000;Fully Paid
3035;68404802;15000;16.59;D;clerical ;1;OWN;67000;Fully Paid
3036;68404734;24500;7.49;A;Geology Technician;4;RENT;79000;Fully Paid
3037;68544505;8000;12.88;C;General Manager;2;MORTGAGE;78000;Fully Paid
3038;68584269;1675;14.85;C;Reciever;2;MORTGAGE;25000;Fully Paid
3039;68052416;11675;10.78;B;WG10-Rigger;4;MORTGAGE;100000;Fully Paid
3040;68564746;8000;9.17;B;Program Coordinator;6;RENT;60768;Fully Paid
3041;67810891;18000;9.8;B;Pilot;10;MORTGAGE;250000;Fully Paid
3042;68354786;15000;11.99;C;teacher;10;OWN;135000;Fully Paid
3043;68374757;20000;14.85;C;VICE PRESIDENT;8;MORTGAGE;80000;Late (31-120 days)
3044;67625976;8000;17.27;D;Server;1;RENT;35000;Late (31-120 days)
3045;68494486;12000;12.88;C;Building Systems Mananger;10;MORTGAGE;62000;Fully Paid
3046;68394719;25000;15.77;D;Certified Business Advisor;6;OWN;65000;Current
3047;68494741;15000;11.99;C;Teacher;10;RENT;68000;Fully Paid
3048;68504481;12000;6.99;A;Contractor Relations Associate;0;MORTGAGE;45000;Fully Paid
3049;68474728;20000;7.91;A;Manager;2;MORTGAGE;117000;Fully Paid
3050;68052376;1500;13.44;C;Sales Associate;0;RENT;39600;Fully Paid
3051;67949885;12000;9.17;B;Laborer;1;RENT;90000;Charged Off
3052;68474624;12000;12.88;C;Administrative Asst;10;RENT;54000;Fully Paid
3053;68354587;11000;13.99;C;Associate;2;RENT;30600;Charged Off
3054;66435847;22925;16.55;D;Tool and parts Attendant;6;MORTGAGE;49872.95;Charged Off
3055;68404820;18000;11.48;B;Project Manager;10;MORTGAGE;220000;Fully Paid
3056;68394681;24000;5.32;A;Software Engineer I;0;RENT;74000;Fully Paid
3057;68534981;20000;17.27;D;senior material budget analyst;10;MORTGAGE;81360;Fully Paid
3058;67307396;16800;23.13;F;Accounting Specialist;1;RENT;50000;Charged Off
3059;68574849;12000;10.78;B;Student Leadership ;1;RENT;58000;Current
3060;68434569;35000;9.17;B;Director of Clinical Operations;0;MORTGAGE;123000;Fully Paid
3061;68524569;16200;10.78;B;Security Manager;10;MORTGAGE;60000;Fully Paid
3062;68354837;3600;13.99;C;Team leader;10;OWN;65000;Charged Off
3063;68584053;12000;9.8;B;;;RENT;34180;Fully Paid
3064;68414578;5000;10.78;B;Purchasing & Contracts Analyst;10;MORTGAGE;65631.9;Fully Paid
3065;68341345;13000;5.32;A;Software Engineer;1;MORTGAGE;72000;Fully Paid
3066;68594680;20000;13.99;C;Program Specialist;1;OWN;62000;Current
3067;68484790;5000;7.91;A;rooms;10;RENT;53000;Fully Paid
3068;68062413;10550;17.97;D;Installer;6;RENT;24000;Fully Paid
3069;68575023;13000;11.99;C;Teacher;8;MORTGAGE;63000;Current
3070;68494580;5000;9.17;B;Account Executive;5;MORTGAGE;65000;Fully Paid
3071;68464567;4000;9.8;B;Law Enforcement Officer;10;MORTGAGE;104000;Fully Paid
3072;68414600;35000;14.85;C;COO;4;OWN;333600;Fully Paid
3073;68604716;5600;13.44;C;Corporate Service Technician;8;RENT;46000;Fully Paid
3074;68424043;9600;9.8;B;Technical Support;10;MORTGAGE;54000;Fully Paid
3075;68484794;5000;17.27;D;Benefits Manager;7;MORTGAGE;100000;Fully Paid
3076;68464679;30000;11.99;C;BANKRUPTCY MANAGER;4;RENT;110723;Charged Off
3077;68594316;7675;11.48;B;Cashier;2;OWN;35000;Charged Off
3078;68574891;26025;21.48;E;Teacher;10;MORTGAGE;101000;Fully Paid
3079;68414703;5000;10.78;B;;;OWN;14400;Charged Off
3080;68524648;20000;7.49;A;Sawyer ;10;MORTGAGE;80000;Fully Paid
3081;68524822;5000;13.44;C;boat propeller assembler ;1;OWN;25000;Fully Paid
3082;68484769;26000;14.85;C;Sr. Business Consultant;10;MORTGAGE;108000;Fully Paid
3083;68544698;12000;9.8;B;Armed Protective Security Officer;3;RENT;55000;Current
3084;68544707;30000;23.13;F;;;MORTGAGE;100000;Charged Off
3085;68374100;10000;11.99;C;Senior School Secretary;8;MORTGAGE;47000;Fully Paid
3086;68062495;7850;17.27;D;Parking;0;RENT;45000;Fully Paid
3087;68594661;24000;12.88;C;Dean of Students;2;RENT;67600;Current
3088;68494784;35000;19.89;E;Security Consultant;3;MORTGAGE;166400;Charged Off
3089;68484684;30000;15.77;D;Business Analyst;4;RENT;80000;Fully Paid
3090;68052343;11900;13.44;C;;;MORTGAGE;34000;Charged Off
3091;68339305;15375;18.49;D;Flight Attendant;10;RENT;89450.55;Fully Paid
3092;68564567;9400;8.49;B;Teacher;7;RENT;31000;Fully Paid
3093;68404840;24000;6.99;A;principal;10;MORTGAGE;92000;Fully Paid
3094;68364751;21000;19.48;E;HR Director;1;RENT;120000;Charged Off
3095;68563441;8950;6.49;A;Associate Accounting Analyst;6;MORTGAGE;72576;Fully Paid
3096;68594657;12000;15.77;D;Director of Sales;8;MORTGAGE;120000;Fully Paid
3097;67989139;10850;15.77;D;TCL;2;RENT;65000;Fully Paid
3098;67367222;10850;12.88;C;Owner;10;MORTGAGE;50000;Fully Paid
3099;68584321;14000;9.8;B;Advisory Software Engineer;10;MORTGAGE;120000;Fully Paid
3100;68394721;10000;13.99;C;Benefits Specialist;0;RENT;41200;Fully Paid
3101;68594338;22000;17.97;D;Teacher;10;MORTGAGE;57000;Fully Paid
3102;68354790;10000;20.5;E;Director of Accounting & Finance;0;RENT;75000;Current
3103;68585258;10000;11.48;B;Business Development Specialist;2;RENT;58196.4;Fully Paid
3104;67279556;12450;21.48;E;Operations Administrative Assistant;6;MORTGAGE;41558;Charged Off
3105;68444547;2525;19.89;E;Behavioral Health Specialist;0;MORTGAGE;28750;Charged Off
3106;67809515;12000;9.8;B;veterinarian;1;RENT;125000;Current
3107;68574887;25000;19.48;E;co-owner;2;RENT;82000;Current
3108;68514779;25000;6;C;RN;8;RENT;110000;Fully Paid
3109;68202615;28000;5.32;A;Director of Human Resources;3;MORTGAGE;116000;Charged Off
3110;68353856;24000;7.91;A;warranty administrator;6;MORTGAGE;165000;Fully Paid
3111;66525155;35000;9.17;B;Attorney;10;MORTGAGE;215099;Fully Paid
3112;68474689;20000;7.91;A;Deli clerk;10;MORTGAGE;62000;Fully Paid
3113;68524791;6000;8.49;B;Maintenance Supervisor;0;MORTGAGE;100000;Fully Paid
3114;67327070;18475;9.8;B;Teacher;3;MORTGAGE;42000;Fully Paid
3115;68604589;24000;5.32;A;Staff Engineer;1;RENT;93750;Fully Paid
3116;68494782;15000;9.17;B;Personal Banker;9;OWN;42000;Fully Paid
3117;68575106;2850;9.8;B;Owner;4;RENT;103000;Charged Off
3118;68444548;15000;18.49;D;General Director-Ceo;3;RENT;55000;Charged Off
3119;68062398;10000;9.8;B;Assistant Sales Manager;6;MORTGAGE;50000;Fully Paid
3120;68403682;20000;9.17;B;Owner;10;MORTGAGE;82000;Fully Paid
3121;67457656;12500;9.17;B;Billing Coordinator;0;OWN;45000;Fully Paid
3122;68614401;15000;6.99;A;maintenance tech;2;MORTGAGE;100000;Fully Paid
3123;66603028;18000;11.48;B;Cable and voice data technician;5;MORTGAGE;45000;Charged Off
3124;68585397;7000;11.99;C;Support Manager;6;RENT;30000;Fully Paid
3125;68414575;6000;11.99;C;Bartender;7;RENT;35000;Fully Paid
3126;68524813;20000;13.44;C;store manager;1;RENT;52000;Current
3127;68434669;20000;11.99;C;Teacher;5;RENT;80000;Fully Paid
3128;68222372;6000;9.17;B;it tech;10;MORTGAGE;89000;Fully Paid
3129;68585406;1500;7.91;A;Laborer;10;MORTGAGE;70000;Fully Paid
3130;68474563;7525;17.27;D;Overnight Merchandiser;10;RENT;32000;Charged Off
3131;68434596;25000;21.48;E;installer ;4;RENT;65000;Charged Off
3132;66424759;13550;9.8;B;Quality Technical ;10;MORTGAGE;52500;Fully Paid
3133;68354776;6000;9.17;B;IT Support Tech Senior;0;RENT;65000;Fully Paid
3134;68464623;20425;16.59;D;Strategic Account Manager;10;RENT;80000;Current
3135;68564565;18000;15.77;D;Machine op;4;MORTGAGE;90000;Charged Off
3136;68534943;3975;12.88;C;plumber mechanic;2;MORTGAGE;62000;Fully Paid
3137;68364903;20000;7.49;A;INSURANCE AGENT;4;OWN;47000;Fully Paid
3138;68464499;19200;18.99;E;Teacher;10;RENT;58460;Current
3139;68574773;11800;15.77;D;Creative Services Director;10;MORTGAGE;75000;Fully Paid
3140;68484846;24000;9.8;B;Claims Manager;2;RENT;100000;Fully Paid
3141;68354493;24000;7.91;A;Supervisor;7;MORTGAGE;123000;Fully Paid
3142;68404898;14000;5.32;A;Detective;10;MORTGAGE;100000;Fully Paid
3143;67848593;18000;9.17;B;Lot Trace Coordinator;10;RENT;55000;Fully Paid
3144;68374739;25000;9.8;B;Admininstrator;2;MORTGAGE;130000;Fully Paid
3145;68585153;25775;16.59;D;Sr. Professional Technical Trainer;3;MORTGAGE;108000;Current
3146;68374761;27500;18.99;E;Health Systems Specialist;10;RENT;55000;Fully Paid
3147;68474681;15000;8.49;B;PAYMENTS STRATEGIST;0;MORTGAGE;140000;Fully Paid
3148;68544797;26575;23.13;F;Registered Nurse;10;MORTGAGE;76000;Fully Paid
3149;68444488;17600;17.27;D;Carrier Tech;3;OWN;40000;Fully Paid
3150;68404941;5000;8.49;B;cashier;3;MORTGAGE;37000;Fully Paid
3151;67829132;28000;9.17;B;Supervisor ;8;MORTGAGE;125000;Charged Off
3152;68514632;25000;5.32;A;administration;1;MORTGAGE;80000;Fully Paid
3153;68444459;9000;6.49;A;Account Claims Representative II;0;MORTGAGE;59000;Fully Paid
3154;68514786;19200;6.99;A;Teacher;10;MORTGAGE;96000;Fully Paid
3155;68514852;21000;10.78;B;Associate Director;10;MORTGAGE;130000;Fully Paid
3156;68594544;15000;11.48;B;Hoisting engineer;10;RENT;96000;Current
3157;67075401;8000;9.8;B;Partner / Operations Manager;0;OWN;80000;Charged Off
3158;68464110;14400;11.99;C;school counselor;2;MORTGAGE;50000;Fully Paid
3159;68424135;10000;9.8;B;Network Engineer;7;MORTGAGE;80000;Fully Paid
3160;67495479;12000;13.99;C;Construction Inspector;10;MORTGAGE;70000;Current
3161;66142614;13000;7.89;A;Custodian;5;RENT;57660;Fully Paid
3162;67267084;28000;19.48;E;Certified Occupational Therapy Assistant;5;MORTGAGE;88000;Charged Off
3163;67546182;9000;9.8;B;Business Office Manager;10;MORTGAGE;74000;Fully Paid
3164;68494727;15000;14.85;C;Police Officer ;9;MORTGAGE;115000;Fully Paid
3165;68494643;32000;17.27;D;k9 Handler/security forces;9;MORTGAGE;88000;Fully Paid
3166;67919494;6025;12.59;C;Tour Guide;;OWN;38000;Fully Paid
3167;68474594;24000;9.8;B;Claims Supervisor;4;OWN;75000;Current
3168;67999938;10400;12.88;C;Security ;5;RENT;52000;Charged Off
3169;66667461;2700;10.78;B;;;OWN;29000;Fully Paid
3170;66005915;4000;9.17;B;Whse Specialist;10;MORTGAGE;49000;Fully Paid
3171;68008285;6375;17.97;D;Respiratory Therapist;3;RENT;107000;Charged Off
3172;68414675;21300;18.49;D;Civil Engineering Technician;8;MORTGAGE;70095;Fully Paid
3173;68384664;2000;13.99;C;SDA;10;MORTGAGE;26700;Fully Paid
3174;67840177;20000;12.88;C;Software Architect;10;RENT;100000;Fully Paid
3175;68052440;35000;13.99;C;;;MORTGAGE;104640;Fully Paid
3176;68484729;12000;11.99;C;Project Manager;0;MORTGAGE;110000;Fully Paid
3177;68514652;15000;9.17;B;machines ;3;MORTGAGE;55000;Current
3178;68574788;8000;9.8;B;International CSR;3;MORTGAGE;37000;Fully Paid
3179;68514678;6600;10.78;B;IT Manager;10;RENT;71000;Fully Paid
3180;68524721;19300;13.99;C;Principal's Secretary;10;RENT;42000;Fully Paid
3181;68374837;35000;11.48;B;Sales;0;MORTGAGE;90000;Charged Off
3182;67715652;35000;16.59;D;Sales Manager;8;MORTGAGE;150000;Fully Paid
3183;68424661;13000;5.32;A;Project Coordinator;4;RENT;86000;Fully Paid
3184;68424585;16000;9.17;B;Systems Engineer;1;RENT;120000;Fully Paid
3185;68374796;24000;13.44;C;;;MORTGAGE;89000;Fully Paid
3186;68404888;15000;5.32;A;Senior Product Manager ;0;RENT;155000;Fully Paid
3187;68544468;20000;7.91;A;UAW INTERNATIONAL REPRESENTATIVE ;10;MORTGAGE;124000;Fully Paid
3188;68574886;22725;16.59;D;sales;5;MORTGAGE;160000;Charged Off
3189;67426579;16000;18.99;E;Manager;10;OWN;75000;Fully Paid
3190;68573688;15000;17.27;D;manager ;2;MORTGAGE;60000;Charged Off
3191;68544754;20000;8.49;B;Physician;3;RENT;61097;Fully Paid
3192;68574890;18000;9.17;B;Director of Client Projects;8;RENT;120000;Fully Paid
3193;68585309;12000;9.17;B;SERVICE ADVISOR;10;RENT;105000;Fully Paid
3194;68008144;4800;9.17;B;Sr. IT Systems Administrator;10;RENT;96400;Fully Paid
3195;68374587;25000;11.99;C;Environmental Protection Spec;10;OWN;82300;Current
3196;68614314;8800;6.49;A;Art Director/Senior Graphic Designer;10;MORTGAGE;87100;Fully Paid
3197;68585233;1000;13.99;C;Cancer Registrar;2;RENT;35000;Fully Paid
3198;68434587;27975;7.91;A;Business Analyst;0;RENT;192000;Fully Paid
3199;68364753;18700;7.49;A;Sergeant Major;10;MORTGAGE;105000;Fully Paid
3200;68534737;30000;17.97;D;probation officer;10;OWN;70000;Fully Paid
3201;67277418;6400;9.8;B;Administrative Assistant;0;RENT;46000;Fully Paid
3202;68384638;30950;23.13;F;System Foreman;5;MORTGAGE;90000;Charged Off
3203;68423397;3000;9.17;B;;;RENT;25255;Fully Paid
3204;68534896;18000;9.17;B;Electrical engineer;10;MORTGAGE;90000;Fully Paid
3205;67605255;35000;9.8;B;Resort Controller;3;MORTGAGE;145000;Fully Paid
3206;68474579;4800;13.99;C;office clerk;5;MORTGAGE;45000;Fully Paid
3207;68604807;16000;14.85;C;HR;4;MORTGAGE;81500;Fully Paid
3208;66106338;16000;5.32;A;Coordinator of Special Programs;10;MORTGAGE;75000;Fully Paid
3209;67525922;21000;8.49;B;RN;4;MORTGAGE;144000;Fully Paid
3210;68575022;15000;12.88;C;Psychologist;2;MORTGAGE;125000;Current
3211;68433273;9000;5.32;A;;;OWN;25000;Fully Paid
3212;68414180;14600;8.49;B;Risk Manager II;4;MORTGAGE;67000;Fully Paid
3213;67616047;18000;14.85;C;Medical Assistant;3;RENT;35000;Charged Off
3214;68394817;15000;13.99;C;collector;0;OWN;34980;Charged Off
3215;68604776;16650;10.78;B;Teacher;10;OWN;70000;Charged Off
3216;68474302;20000;11.99;C;Technician (Associate);10;MORTGAGE;170000;Fully Paid
3217;68393916;16100;15.77;D;designer;9;MORTGAGE;65000;Fully Paid
3218;68374826;6500;11.48;B;;;MORTGAGE;38000;Fully Paid
3219;68434685;8000;13.44;C;;;MORTGAGE;74000;Fully Paid
3220;68182615;27000;14.85;C;Party chief;10;MORTGAGE;96000;Current
3221;68484130;7000;9.8;B;Special Education Teacher;0;MORTGAGE;32000;Fully Paid
3222;68394723;5000;9.8;B;Recruiting Manager;0;MORTGAGE;150000;Fully Paid
3223;68394753;30000;26.06;F;Maintenance Operations Manager;2;RENT;125000;Charged Off
3224;68434576;25000;18.99;E;wg10 step 3;4;MORTGAGE;75000;Fully Paid
3225;68524685;9200;11.48;B;IRS Enrolled Agent;3;RENT;55000;Fully Paid
3226;68052396;35000;17.97;D;Deputy Sheriff;0;MORTGAGE;100000;Current
3227;68052429;20400;16.59;D;Teacher;0;MORTGAGE;60000;Fully Paid
3228;68339413;5000;9.17;B;Construction Superintendent;1;RENT;86000;Fully Paid
3229;68574948;24000;9.17;B;Senior Active Directory Admin;0;RENT;110000;Charged Off
3230;68364714;9600;5.32;A;Director;0;MORTGAGE;250000;Fully Paid
3231;68252242;10000;16.59;D;director;10;RENT;80000;Current
3232;68564754;34550;14.85;C;INDUSTRIAL SALES REP;1;RENT;72000;Fully Paid
3233;68564724;7500;12.88;C;Faculty;3;RENT;50000;Fully Paid
3234;68062429;6000;11.48;B;Risk Management Technician;0;OWN;48000;Fully Paid
3235;67289159;16000;14.85;C;Parts Dept Manager;6;MORTGAGE;46000;Fully Paid
3236;68494778;6000;6.49;A;Manager of Capital Projects ;2;MORTGAGE;101000;Fully Paid
3237;68052408;6000;11.48;B;;;RENT;31452;Charged Off
3238;68364726;35000;7.91;A;Systems Manager;10;MORTGAGE;105000;Fully Paid
3239;68604710;1000;15.77;D;Associate Document Control Specialist;0;RENT;31999;Fully Paid
3240;68534763;20000;11.48;B;truck driver;6;MORTGAGE;55000;Current
3241;68404334;16000;15.77;D;Global Operations Leader;10;OWN;124000;Fully Paid
3242;67675498;35000;13.99;C;Bus. Development Director;6;MORTGAGE;108000;Fully Paid
3243;66995181;23650;16.59;D;Engineer;10;RENT;87000;Charged Off
3244;68340340;21000;7.91;A;Superintendent;0;MORTGAGE;145000;Fully Paid
3245;67467477;4000;9.8;B;Compliance Analyst;3;RENT;100000;Fully Paid
3246;68524741;25000;14.85;C;;;MORTGAGE;60000;Current
3247;68504714;21000;14.85;C;Account Manager;3;RENT;100000;Late (31-120 days)
3248;67928442;4800;11.48;B;Director of Operations;0;MORTGAGE;57500;Fully Paid
3249;68594308;7200;14.85;C;relationship manager;2;RENT;55000;Fully Paid
3250;68464745;16000;18.99;E;machine operator;2;MORTGAGE;38168;Charged Off
3251;68484096;21600;11.99;C;;;MORTGAGE;45000;Fully Paid
3252;68242695;10000;5.32;A;revenue clerk;10;OWN;49000;Fully Paid
3253;68544737;5900;11.48;B;manager;10;RENT;130000;Fully Paid
3254;68574998;18500;6.49;A;Branch Manager;10;MORTGAGE;72450;Fully Paid
3255;68544928;6000;9.17;B;teacher;10;MORTGAGE;101947;Fully Paid
3256;68172716;15000;5.32;A;;;MORTGAGE;72000;Fully Paid
3257;68594629;16000;10.78;B;attorney;1;RENT;91000;Fully Paid
3258;68575113;10000;12.88;C;Clinical Supervisor;10;MORTGAGE;52000;Fully Paid
3259;68364715;10000;7.91;A;;;MORTGAGE;55500;Fully Paid
3260;68364699;15000;13.44;C;Project Manager;1;RENT;65000;Charged Off
3261;68424618;16000;19.89;E;Process Engineer;4;RENT;90000;Fully Paid
3262;67828399;16000;7.49;A;department chair;10;MORTGAGE;90000;Fully Paid
3263;68604784;8000;13.99;C;Support Manager;9;RENT;31000;Charged Off
3264;68474685;15000;9.17;B;Taylor;10;RENT;55000;Charged Off
3265;68604829;10000;11.48;B;House manager;2;MORTGAGE;32000;Fully Paid
3266;68340347;12000;8.49;B;Per Diem Specialist;1;RENT;42500;Current
3267;68553640;8500;10.78;B;NIGHT SHIFT SUPERVISOR;8;MORTGAGE;55040;Fully Paid
3268;68142459;10000;9.8;B;Assistant Treatment Plant Operator;1;RENT;60000;Fully Paid
3269;68464558;24150;19.48;E;Paramedic;2;MORTGAGE;56000;Charged Off
3270;67378591;35000;13.67;C;Manager of Contracting/FO;1;MORTGAGE;256000;Fully Paid
3271;68354777;8000;12.88;C;Assistant Branch Managet;10;MORTGAGE;54000;Charged Off
3272;66380117;5000;11.48;B;Manager;1;RENT;60000;Fully Paid
3273;67939938;12000;9.17;B;manager;1;MORTGAGE;72000;Fully Paid
3274;68444609;10000;10.78;B;Math Teacher;10;RENT;39000;Fully Paid
3275;68384623;16000;11.48;B;Dental Hygienist;3;RENT;70000;Charged Off
3276;68604659;20000;14.85;C;BACKHOE OPERATOR;3;RENT;110000;Fully Paid
3277;68444435;11000;16.59;D;Kitchen Designer;10;RENT;55000;Charged Off
3278;67307625;13600;16.59;D;client service manager;9;RENT;62000;Fully Paid
3279;68222770;26475;21.48;E;;;RENT;84000;Charged Off
3280;68534798;5000;10.78;B;owner;3;OWN;45036;Fully Paid
3281;68394446;17475;8.49;B;owen;10;MORTGAGE;65000;Fully Paid
3282;68394819;2500;8.49;B;Help Desk Analyst;2;MORTGAGE;51500;Fully Paid
3283;68008401;20000;19.48;E;Massage Therapist;0;OWN;50000;Current
3284;68464706;8000;8.49;B;Truck driver;10;RENT;65000;Fully Paid
3285;68364824;23825;10.78;B;principal;10;MORTGAGE;125000;In Grace Period
3286;68464753;12675;22.45;F;Correctional Officer ;0;RENT;27600;Charged Off
3287;68614502;1000;16.59;D;AUDITOR;6;RENT;21600;Fully Paid
3288;67880239;5000;13.99;C;;;RENT;35050;Charged Off
3289;68464667;20000;6.49;A;Software Engineer;3;MORTGAGE;99750;Fully Paid
3290;68575140;30000;12.88;C;Revenue Cycle Director;9;MORTGAGE;95000;Fully Paid
3291;68463611;7850;13.44;C;IT-Administrator;7;RENT;50441;Fully Paid
3292;68424733;10325;22.45;F;manager;10;MORTGAGE;90000;Charged Off
3293;66500568;18500;5.32;A;Supervisor;3;OWN;48700;Charged Off
3294;67969137;20000;11.99;C;Senior Recruiter;0;MORTGAGE;75000;Fully Paid
3295;68544848;8375;10.78;B;office manager;10;MORTGAGE;68000;Charged Off
3296;68374693;10000;17.27;D;IRA Coordinator;4;OWN;40000;Fully Paid
3297;68364939;9000;9.17;B;Sales Account Manager;1;MORTGAGE;84000;Fully Paid
3298;68112693;10000;18.99;E;technician;10;OWN;65000;Fully Paid
3299;68564547;11000;13.99;C;Human Resources;2;RENT;40000;Current
3300;68062368;10500;11.48;B;Diamond Processor;0;RENT;50000;Fully Paid
3301;67829239;28000;21.48;E;IT Manager/Programmer;10;MORTGAGE;78000;Charged Off
3302;68603212;7000;15.77;D;Facilities Tech;6;MORTGAGE;80000;Fully Paid
